elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,total|UBP,"water use|water resources, evaporated",energy resources|energy resources,mineral resources|mineral resources,land use|land use,climate change|global warming potential (GWP100),ozone depletion|ozone depletion,emissions to air|air pollutants and PM,emissions to air|carcinogenic substances into air,emissions to air|heavy metals into air,emissions to water|water pollutants,emissions to water|POP into water,emissions to water|heavy metals into water,emissions to soil|pesticides into soil,emissions to soil|heavy metals into soil,emissions to air|radioactive substances into air,emissions to water|radioactive substances into water,"waste disposal|waste, non radioactive",waste disposal|radioactive waste to deposit,natural resources|biotic resources
a028f9da-dc5e-5c37-9961-536d62fc5654,"1,3,5-Trioxane",000110-88-3,C3H6O3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cbb94bd-88e1-549a-877e-2cd1a9f19b7b,"1,3,5-Trioxane",000110-88-3,C3H6O3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a5ef7d9-150d-4c9f-a709-fc2423a1d4db,"1,3-Dichloropropene",000542-75-6,C3H4Cl2,"1,3-dichloroprop-1-ene; Dichloropropene",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d21da01e-f96f-4db5-9746-7b70db8a1f2c,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",air,"low population density, long-term",kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",air,"low population density, long-term",kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
83bafcf1-2f2e-4a32-89a0-f1f16ca10626,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",air,low population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
09db39be-d9a6-4fc3-8d25-1f80b23e9131,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",air,unspecified,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",air,unspecified,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
38a622c6-f086-4763-a952-7c6b3b1c42ba,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",air,urban air close to ground,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",air,high population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
c5de5e4d-85cf-4102-9ff1-5248d8928ba1,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",water,ground-,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",water,ground-,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
564dde7f-e713-4baf-84aa-7a11ffa7e2cd,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",water,"ground-, long-term",kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",water,"ground-, long-term",kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
aae8aac7-b81d-41e4-b356-912b369d1c55,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",water,ocean,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",water,ocean,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
d6911d36-3fec-41fe-8ef9-540f6543a240,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",water,surface water,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",water,lake,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
d835b7aa-288b-4b3a-966b-3f64f36ed220,"1,4-Butanediol",000110-63-4,C4H10O2,"Butylene glycol; butane-1,4-diol",water,unspecified,kg,"mapped: name, stripped",,1.0,,"1,4-butanediol",water,unspecified,kg,mapped,0.0,,,,,,,,,,,,,,,,,,,
13d7e871-6e20-4357-a0c1-73b4739947ca,"1,4-Dichloro-2-butene",000764-41-0,C4H6Cl2,"1,4-dichlorobut-2-ene",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377e0c47-28cc-4280-b790-0b4601340748,"1,4-Diethylbenzene",000105-05-5,C10H14,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485165cd-8858-47a9-8dd8-a1590a98b296,"1,4-Diisopropylbenzene",000100-18-5,C12H18,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13a88c9e-fffa-489d-a304-b5045d9b1655,"1,4-Diisopropylbenzene",000100-18-5,C12H18,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50432644-8568-444e-b7e7-8e37a7e1f3e3,"1-Chloro-1,1-difluoroethane",000075-68-3,C2H3ClF2,"1-chloro-1,1-difluoroethane; Ethane, 1-chloro-1,1-difluoro-; HCFC-142b; R142b",air,"low population density, long-term",kg,mapped: overwrite,,1.0,,"ethane, 1-chloro-1,1-difluoro-, hcfc-142b",air,"low population density, long-term",kg,mapped,2000000.0,,,,,2000000.0,,,,,,,,,,,,,,
95b6f6da-49f9-413d-8ff5-5342d6cff588,"1-Chloro-1,1-difluoroethane",000075-68-3,C2H3ClF2,"1-chloro-1,1-difluoroethane; Ethane, 1-chloro-1,1-difluoro-; HCFC-142b; R142b",air,non-urban air or from high stacks,kg,mapped: overwrite,,1.0,,"ethane, 1-chloro-1,1-difluoro-, hcfc-142b",air,low population density,kg,mapped,2000000.0,,,,,2000000.0,,,,,,,,,,,,,,
ba781ac6-cdf1-4a09-86b5-76b19ed3438b,"1-Chloro-1,1-difluoroethane",000075-68-3,C2H3ClF2,"1-chloro-1,1-difluoroethane; Ethane, 1-chloro-1,1-difluoro-; HCFC-142b; R142b",air,unspecified,kg,mapped: overwrite,,1.0,,"ethane, 1-chloro-1,1-difluoro-, hcfc-142b",air,unspecified,kg,mapped,2000000.0,,,,,2000000.0,,,,,,,,,,,,,,
400be66e-4383-482a-93e3-c005e96de261,"1-Chloro-1,1-difluoroethane",000075-68-3,C2H3ClF2,"1-chloro-1,1-difluoroethane; Ethane, 1-chloro-1,1-difluoro-; HCFC-142b; R142b",air,urban air close to ground,kg,mapped: overwrite,,1.0,,"ethane, 1-chloro-1,1-difluoro-, hcfc-142b",air,high population density,kg,mapped,2000000.0,,,,,2000000.0,,,,,,,,,,,,,,
9dd01d5b-3677-4822-9cd4-36d21b0e23d1,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,air,"low population density, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc9a442f-c96a-4bdc-990d-8b58f72b4e07,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
048baf1e-6cdc-44a5-92e2-32d15ff54885,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541a823c-0aad-4dc4-9123-d4af4647d942,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074e239-b510-49aa-928c-fcdb462481d8,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfa50eaf-a817-4352-b9fe-aa834240d269,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,"ground-, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d28a5b3-1b1c-41e9-9eba-90c607aad7db,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,ocean,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4526360-b2a1-4e77-9f00-57dbfe228bde,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070dc6b3-0976-45a0-803e-0a87d7e96959,1-Pentanol,000071-41-0,C5H12O,amyl alcohol; pentan-1-ol,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47a8dfb8-f1e5-4460-b7ca-eeea1ca44596,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,"low population density, long-term",kg,"mapped: name, stripped",,1.0,,1-pentene,air,"low population density, long-term",kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
ccfea48e-0aec-4573-8ed1-fb7c0f1b14ae,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,non-urban air or from high stacks,kg,"mapped: name, stripped",,1.0,,1-pentene,air,low population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
651cbfbb-3027-4e20-a5b0-4a67e86e837a,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,unspecified,kg,"mapped: name, stripped",,1.0,,1-pentene,air,unspecified,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
8cbaa905-41b0-4327-8403-bf1c8eb25429,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,air,urban air close to ground,kg,"mapped: name, stripped",,1.0,,1-pentene,air,high population density,kg,mapped,12000.0,,,,,,,12000.0,,,,,,,,,,,,
7a41be00-7040-4097-99be-a8085e86bf5e,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530576f-7f93-4c43-b13e-8cd2da98f501,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,"ground-, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d99096b-4e70-452b-9e3b-b2296613bc0f,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,ocean,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3cf9958-739f-41c1-a679-f550cf0e9b6c,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109c3ee9-b9df-4c11-bd77-b8571773d9ad,1-Pentene,000109-67-1,C5H10,amylene; pent-1-ene,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33690535-562f-5abd-a504-36734fbd2284,1-naphthylacetic acid,000086-87-3,C12H10O2,Planofix,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdff54bd-5bd2-5ec1-89da-52d67e5dc43c,1-naphthylacetic acid,000086-87-3,C12H10O2,Planofix,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebda9d6-142b-5c69-92de-89add9ddcda5,1-naphthylacetic acid,000086-87-3,C12H10O2,Planofix,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530b95dc-4324-5860-a32e-7b071a1bfbfa,1-naphthylacetic acid,000086-87-3,C12H10O2,Planofix,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e98fd60-8da0-4006-9729-4d2797f96302,"2,2,4-Trimethylpentane",000540-84-1,C8H18,"2,2,4-trimethylpentane",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f322122f-3059-4cfb-8754-efc82548e7f0,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,"low population density, long-term",kg,mapped: overwrite,,1.0,,"ethane, 2,2-dichloro-1,1,1-trifluoro-, hcfc-123",air,"low population density, long-term",kg,mapped,500000.0,,,,,,500000.0,,,,,,,,,,,,,
2cbc6042-2cee-4668-8017-d7f805d9029e,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,non-urban air or from high stacks,kg,mapped: overwrite,,1.0,,"ethane, 2,2-dichloro-1,1,1-trifluoro-, hcfc-123",air,low population density,kg,mapped,500000.0,,,,,,500000.0,,,,,,,,,,,,,
050da0cd-2957-45a9-ae7a-ace372083fe5,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,unspecified,kg,mapped: overwrite,,1.0,,"ethane, 2,2-dichloro-1,1,1-trifluoro-, hcfc-123",air,unspecified,kg,mapped,500000.0,,,,,,500000.0,,,,,,,,,,,,,
db907ff7-6cf0-4f88-9376-116262dfad6d,"2,2-Dichloro-1,1,1-trifluoroethane",000306-83-2,C2HCl2F3,"2,2-dichloro-1,1,1-trifluoroethane; Ethane, 2,2-dichloro-1,1,1-trifluoro-; HCFC-123; R123",air,urban air close to ground,kg,mapped: overwrite,,1.0,,"ethane, 2,2-dichloro-1,1,1-trifluoro-, hcfc-123",air,high population density,kg,mapped,500000.0,,,,,,500000.0,,,,,,,,,,,,,
c6b48901-2e98-5091-9005-4bdde53090ed,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a070a663-4011-5686-a7d9-8697678c1d6a,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5b291b-d600-5a96-aa32-ba5cd286edec,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973abc7f-a953-52de-af4d-de2d388a51c7,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e2e3b0-305b-5c63-9f13-00463152c982,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b86a8e64-c0a4-5d22-8622-8e0b1aadaa26,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41841109-3de3-5ab8-a115-92cb7934a7fa,"2,3,6-Trichlorobenzoic acid",000050-31-7,C7H3Cl3O2,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b326f1-dde4-5521-97af-79deb42c77e9,"2,4,5-T",000093-76-5,C8H5Cl3O3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a1214d8-6d51-5dde-8f55-a7b262712c51,"2,4,5-T",000093-76-5,C8H5Cl3O3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6044fe9-fe06-5f88-95c3-f7888257b7f4,"2,4,5-T",000093-76-5,C8H5Cl3O3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee120559-6814-583b-9ef2-86c23a187141,"2,4,5-T",000093-76-5,C8H5Cl3O3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d94450ad-f6da-5d98-8406-4c90e89ca11d,"2,4,5-T",000093-76-5,C8H5Cl3O3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dee5f58-3ceb-5268-baa6-5bf0e62f19d2,"2,4,5-T",000093-76-5,C8H5Cl3O3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f256da51-fbd9-5d65-ab26-8db64144ae60,"2,4,5-T",000093-76-5,C8H5Cl3O3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f529efea-f057-587d-99cd-5181709d16a3,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b00e7773-84df-56cc-96c1-b09a7a8e0fde,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66ff7bb5-773e-5417-8017-fed11ad5f2e9,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692f7ed9-bee4-5527-ad96-2c8baad37985,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8489c687-8702-5ed8-803e-5b3825171d5d,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d1e7c56-9293-56da-abbe-964282fccc71,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f4d070c-0401-5d29-abf5-faff346bd998,"2,4,5-Trichlorophenol",000095-95-4,C6H3Cl3O,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa169021-c377-5a5e-ae28-bb52facab049,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a650a8cc-29f4-544c-9b50-a92b34e0d316,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36403642-8f6a-5f52-ac7b-fd4f8e5d043d,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1436f30-a1b7-5e80-923a-4bbe43b20999,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224e0ae-caa8-519e-90dd-76851b4d7d6e,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f66b4dfe-f201-585c-a473-046d0d4860fb,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bf255e4-afa5-53fd-8110-ce90d08714aa,"2,4,6-Trichlorophenol",000088-06-2,C6H3Cl3O,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6137e6e-84a6-4fa1-a5bf-47c8153d7c05,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3a15647-cfdd-5192-ab99-d3b78d6483fd,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",soil,agricultural,kg,"mapped: name, stripped",,1.0,,"2,4-d",soil,agricultural,kg,mapped,2500000.0,,,,,,,,,,,,,2500000.0,,,,,,
fffd291b-a67f-5b96-86cf-534a2132f062,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",soil,forestry,kg,"mapped: name, stripped",,1.0,,"2,4-d",soil,,,,,,,,,,,,,,,,,,,,,,,
02b31d28-44ac-5314-ac11-0d3ccd3070ba,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",soil,unspecified,kg,"mapped: name, stripped",,1.0,,"2,4-d",soil,,,,,,,,,,,,,,,,,,,,,,,
4d7c44eb-4910-5a23-be35-3e78bf864d12,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cfafbc5-f2d4-4edc-ace7-8f644f2418ce,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79ff1e04-f069-50ed-b082-e995f38324d7,"2,4-D",000094-75-7,C8H6Cl2O3,"(2,4-dichlorophenoxy)acetic acid; 2-(2,4-dichlorophenoxy)acetic acid",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6b4201e-0561-5992-912f-e729fbf04e41,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dfb1f01-807b-5379-94f7-88e3ae421f57,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41a4e1fe-34ee-54d9-b049-3a60ada1ae3e,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37945dbc-2f05-5319-ae3b-55d4794d1492,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80beb02d-bb2b-5663-9389-5c879ac0d684,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e36c124e-64b2-450d-b55d-f2cabf73eeff,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8db7f8d-c4a3-5aea-b95f-f5729d5656fd,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92c93cf-e568-5bf7-a038-516bd3f9ae41,"2,4-D dimethylamine salt",002008-39-1,C10H13Cl2NO3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99e1284e-58fc-4652-bc24-b796b858b24e,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984b2aea-4eaf-5d7b-a958-02ae9125070b,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986913c-284b-4173-95fe-4a242498b1bc,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d535f455-4ba9-573f-a2b8-1baf111c2fbc,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b783a45-330e-5ac4-8cf8-1e751e8c00da,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",water,ground-,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6367875-dd2b-4d12-8d03-94cf2e607815,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb1824e2-1275-5859-81e1-e1841eb16603,"2,4-D ester",053467-11-1,C15H20Cl2O4,"1-butoxypropan-2-yl 2-(2,4-dichlorophenoxy)acetate; 2,4-D polypropoxybutyl ester",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eeb553b-8732-541b-b854-bb39a5d94628,"2,4-D isopropylamine salt",005742-17-6,C11H15Cl2NO3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd83fd94-f394-59bb-8da2-5035b2b92edf,"2,4-D isopropylamine salt",005742-17-6,C11H15Cl2NO3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15172458-ab97-56f7-b228-434503da3198,"2,4-D isopropylamine salt",005742-17-6,C11H15Cl2NO3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a29e40a5-c78a-570f-b9d0-379ae4cd52fe,"2,4-D isopropylamine salt",005742-17-6,C11H15Cl2NO3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc293dc1-711d-5677-a506-9e9842e392b1,"2,4-D isopropylamine salt",005742-17-6,C11H15Cl2NO3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
