elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, metals|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
6fccbcea-27bd-4368-8db2-7ce5aa3b0c80,Caesium-137,010045-97-3,137Cs,Cesium-137,water,"ground-, long-term",kBq,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-9b3c-0050c2490048,cesium-137,Emissions to water,"Emissions to water, unspecified (long-term)",kBq,mapped,,,,,,,,,,,,,,,,,,,,,,7.86,,,,,,
0097bf60-3729-40b6-94d0-06bd6146cfc2,Caesium-137,010045-97-3,137Cs,Cesium-137,water,ocean,kBq,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-9b3e-0050c2490048,cesium-137,Emissions to water,Emissions to sea water,kBq,mapped,,,,,,,,,,,,,,,,,,,,,,0.00371,,,,,,
42901ad7-4be5-47d9-82cd-380ca34281c1,Caesium-137,010045-97-3,137Cs,Cesium-137,water,surface water,kBq,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-9b3b-0050c2490048,cesium-137,Emissions to water,Emissions to fresh water,kBq,mapped,,,,,,,,,,,,,,,,,,,,,,7.86,,,,,,
8bbe0b4c-5c9c-4959-a878-572f680e428d,Caesium-137,010045-97-3,137Cs,Cesium-137,water,unspecified,kBq,"mapped: synonym, syn_strip, CAS",,1.0,4d9a8790-3ddd-11dd-9b3d-0050c2490048,cesium-137,Emissions to water,"Emissions to water, unspecified",kBq,mapped,,,,,,,,,,,,,,,,,,,,,,7.86,,,,,,
99ee393d-4bd1-4cc8-b0a0-d956865fb7bf,Calcite,013397-26-7,CaCO3,calcium; carbonate,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8fc4197-7410-42f2-aeb4-c08c6a693992,Calcium,007440-70-2,Ca,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac53ea3-b11c-47a6-adfd-678672a088e6,Calcium II,007440-70-2,Ca+2,,air,"low population density, long-term",kg,mapped: CAS,,1.0,2905c62e-6556-11dd-ad8b-0800200c9a66,calcium,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,
15fd8f0f-c3c2-4f63-b8d0-86793a22aacd,Calcium II,007440-70-2,Ca+2,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,2905c630-6556-11dd-ad8b-0800200c9a66,calcium,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,35.495,,35.495,,,,,,,,,,,,,,,,,,,
b87016c6-ac91-4414-98ce-fb665e0a6d2e,Calcium II,007440-70-2,Ca+2,,air,unspecified,kg,mapped: CAS,,1.0,2905c62d-6556-11dd-ad8b-0800200c9a66,calcium,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,36.247,,36.247,,,,,,,,,,,,,,,,,,,
a912f450-5233-489b-a2e9-8c029fab480f,Calcium II,007440-70-2,Ca+2,,air,urban air close to ground,kg,mapped: CAS,,1.0,2905c632-6556-11dd-ad8b-0800200c9a66,calcium,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,36.998,,36.998,,,,,,,,,,,,,,,,,,,
f16fa1da-e426-4820-bf9d-71595c22283b,Calcium II,007440-70-2,Ca+2,,soil,agricultural,kg,mapped: CAS,,1.0,2905c62c-6556-11dd-ad8b-0800200c9a66,calcium,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,47.27,,47.27,,,,,,,,,,,,,,,,,,,
